night_frame,night_time_seconds,day_frame,day_time_seconds,confidence,status
384,12.8,594,19.8,0.356356,matched
385,12.833333,596,19.866667,0.369523,matched
386,12.866667,598,19.933333,0.382691,matched
387,12.9,600,20.0,0.395858,matched
388,12.933333,602,20.066667,0.409026,matched
389,12.966667,604,20.133333,0.422193,matched
390,13.0,606,20.2,0.435361,matched
391,13.033333,608,20.266667,0.449022,matched
392,13.066667,610,20.333333,0.462682,matched
393,13.1,612,20.4,0.476343,matched
394,13.133333,614,20.466667,0.490004,matched
395,13.166667,616,20.533333,0.503664,matched
396,13.2,618,20.6,0.517325,matched
397,13.233333,620,20.666667,0.520916,matched
398,13.266667,622,20.733333,0.524506,matched
399,13.3,624,20.8,0.528097,matched
400,13.333333,626,20.866667,0.531688,matched
401,13.366667,628,20.933333,0.535278,matched
402,13.4,630,21.0,0.538869,matched
403,13.433333,632,21.066667,0.565724,matched
404,13.466667,634,21.133333,0.592579,matched
405,13.5,636,21.2,0.619435,matched
406,13.533333,638,21.266667,0.64629,matched
407,13.566667,640,21.333333,0.673145,matched
408,13.6,642,21.4,0.7,matched
409,13.633333,644,21.466667,0.7,matched
410,13.666667,646,21.533333,0.7,matched
411,13.7,648,21.6,0.7,matched
412,13.733333,650,21.666667,0.7,matched
413,13.766667,652,21.733333,0.7,matched
414,13.8,654,21.8,0.7,matched
415,13.833333,656,21.866667,0.7,matched
416,13.866667,658,21.933333,0.7,matched
417,13.9,660,22.0,0.7,matched
418,13.933333,662,22.066667,0.7,matched
419,13.966667,664,22.133333,0.7,matched
420,14.0,666,22.2,0.7,matched
421,14.033333,667,22.233333,0.700773,matched
422,14.066667,667,22.233333,0.701546,matched
423,14.1,668,22.266667,0.702319,matched
424,14.133333,668,22.266667,0.703092,matched
425,14.166667,669,22.3,0.703865,matched
426,14.2,669,22.3,0.704638,matched
427,14.233333,670,22.333333,0.705411,matched
428,14.266667,670,22.333333,0.706184,matched
429,14.3,671,22.366667,0.706957,matched
430,14.333333,671,22.366667,0.70773,matched
431,14.366667,671,22.366667,0.708503,matched
432,14.4,672,22.4,0.709276,matched
433,14.433333,674,22.466667,0.70773,matched
434,14.466667,676,22.533333,0.706184,matched
435,14.5,678,22.6,0.704638,matched
436,14.533333,680,22.666667,0.703092,matched
437,14.566667,682,22.733333,0.701546,matched
438,14.6,684,22.8,0.7,matched
439,14.633333,686,22.866667,0.701727,matched
440,14.666667,688,22.933333,0.703454,matched
441,14.7,690,23.0,0.705181,matched
442,14.733333,692,23.066667,0.706909,matched
443,14.766667,694,23.133333,0.708636,matched
444,14.8,696,23.2,0.710363,matched
445,14.833333,698,23.266667,0.697085,matched
446,14.866667,700,23.333333,0.683806,matched
447,14.9,702,23.4,0.670528,matched
448,14.933333,704,23.466667,0.65725,matched
449,14.966667,706,23.533333,0.643971,matched
450,15.0,708,23.6,0.630693,matched
451,15.033333,710,23.666667,0.60607,matched
452,15.066667,712,23.733333,0.581447,matched
453,15.1,714,23.8,0.556823,matched
454,15.133333,716,23.866667,0.5322,matched
455,15.166667,718,23.933333,0.507577,matched
456,15.2,720,24.0,0.482954,matched
457,15.233333,722,24.066667,0.484483,matched
458,15.266667,724,24.133333,0.486011,matched
459,15.3,726,24.2,0.48754,matched
460,15.333333,728,24.266667,0.489068,matched
461,15.366667,730,24.333333,0.490597,matched
462,15.4,732,24.4,0.492125,matched
463,15.433333,734,24.466667,0.52533,matched
464,15.466667,736,24.533333,0.558534,matched
465,15.5,738,24.6,0.591739,matched
466,15.533333,740,24.666667,0.624943,matched
467,15.566667,742,24.733333,0.658147,matched
468,15.6,744,24.8,0.691352,matched
469,15.633333,746,24.866667,0.692793,matched
470,15.666667,748,24.933333,0.694235,matched
471,15.7,750,25.0,0.695676,matched
472,15.733333,752,25.066667,0.697117,matched
473,15.766667,754,25.133333,0.698559,matched
474,15.8,756,25.2,0.7,matched
475,15.833333,758,25.266667,0.661442,matched
476,15.866667,760,25.333333,0.622883,matched
477,15.9,762,25.4,0.584325,matched
478,15.933333,764,25.466667,0.545767,matched
479,15.966667,766,25.533333,0.507208,matched
480,16.0,768,25.6,0.46865,matched
481,16.033333,770,25.666667,0.450142,matched
482,16.066667,772,25.733333,0.431634,matched
483,16.1,774,25.8,0.413126,matched
484,16.133333,776,25.866667,0.394618,matched
485,16.166667,778,25.933333,0.37611,matched
486,16.2,780,26.0,0.357601,matched
487,16.233333,782,26.066667,0.31367,review
488,16.266667,784,26.133333,0.269738,review
489,16.3,786,26.2,0.225806,review
490,16.333333,788,26.266667,0.181874,review
491,16.366667,790,26.333333,0.137942,review
492,16.4,792,26.4,0.094011,review
493,16.433333,794,26.466667,0.153327,review
494,16.466667,796,26.533333,0.212643,review
495,16.5,798,26.6,0.27196,review
496,16.533333,800,26.666667,0.331276,review
497,16.566667,802,26.733333,0.390592,matched
498,16.6,804,26.8,0.449908,matched
499,16.633333,806,26.866667,0.396555,matched
500,16.666667,808,26.933333,0.343201,review
501,16.7,810,27.0,0.289847,review
502,16.733333,812,27.066667,0.236493,review
503,16.766667,814,27.133333,0.183139,review
504,16.8,816,27.2,0.129787,review
505,16.833333,818,27.266667,0.158177,review
506,16.866667,820,27.333333,0.186567,review
507,16.9,822,27.4,0.214957,review
508,16.933333,824,27.466667,0.243348,review
509,16.966667,826,27.533333,0.271738,review
510,17.0,828,27.6,0.300128,review
511,17.033333,830,27.666667,0.333616,review
512,17.066667,832,27.733333,0.367104,matched
513,17.1,834,27.8,0.400593,matched
514,17.133333,836,27.866667,0.434081,matched
515,17.166667,838,27.933333,0.467569,matched
516,17.2,840,28.0,0.501057,matched
517,17.233333,842,28.066667,0.514551,matched
518,17.266667,844,28.133333,0.528043,matched
519,17.3,846,28.2,0.541536,matched
520,17.333333,848,28.266667,0.555029,matched
521,17.366667,850,28.333333,0.568522,matched
522,17.4,852,28.4,0.582015,matched
523,17.433333,854,28.466667,0.57557,matched
524,17.466667,856,28.533333,0.569125,matched
525,17.5,858,28.6,0.56268,matched
526,17.533333,860,28.666667,0.556235,matched
527,17.566667,862,28.733333,0.54979,matched
528,17.6,864,28.8,0.543345,matched
529,17.633333,866,28.866667,0.509513,matched
530,17.666667,868,28.933333,0.47568,matched
531,17.7,870,29.0,0.441847,matched
532,17.733333,872,29.066667,0.408014,matched
533,17.766667,874,29.133333,0.374181,matched
534,17.8,876,29.2,0.34035,review
535,17.833333,878,29.266667,0.37514,matched
536,17.866667,880,29.333333,0.40993,matched
537,17.9,882,29.4,0.444719,matched
538,17.933333,884,29.466667,0.479509,matched
539,17.966667,886,29.533333,0.514299,matched
540,18.0,888,29.6,0.549089,matched
541,18.033333,890,29.666667,0.550827,matched
542,18.066667,892,29.733333,0.552564,matched
543,18.1,894,29.8,0.554302,matched
544,18.133333,896,29.866667,0.55604,matched
545,18.166667,898,29.933333,0.557777,matched
546,18.2,900,30.0,0.559515,matched
547,18.233333,900,30.0,0.557349,matched
548,18.266667,901,30.033333,0.555183,matched
549,18.3,901,30.033333,0.553017,matched
550,18.333333,902,30.066667,0.55085,matched
551,18.366667,903,30.1,0.548684,matched
552,18.4,903,30.1,0.546518,matched
553,18.433333,904,30.133333,0.544352,matched
554,18.466667,904,30.133333,0.542186,matched
555,18.5,905,30.166667,0.54002,matched
556,18.533333,905,30.166667,0.537853,matched
557,18.566667,906,30.2,0.535687,matched
558,18.6,906,30.2,0.533521,matched
559,18.633333,907,30.233333,0.5259,matched
560,18.666667,907,30.233333,0.518279,matched
561,18.7,908,30.266667,0.510658,matched
562,18.733333,908,30.266667,0.503037,matched
563,18.766667,909,30.3,0.495416,matched
564,18.8,909,30.3,0.487796,matched
565,18.833333,910,30.333333,0.480175,matched
566,18.866667,910,30.333333,0.472554,matched
567,18.9,910,30.333333,0.464933,matched
568,18.933333,911,30.366667,0.457312,matched
569,18.966667,911,30.366667,0.449691,matched
570,19.0,912,30.4,0.44207,matched
571,19.033333,912,30.4,0.462638,matched
572,19.066667,913,30.433333,0.483205,matched
573,19.1,913,30.433333,0.503773,matched
574,19.133333,914,30.466667,0.52434,matched
575,19.166667,915,30.5,0.544908,matched
576,19.2,915,30.5,0.565475,matched
577,19.233333,916,30.533333,0.586043,matched
578,19.266667,916,30.533333,0.60661,matched
579,19.3,917,30.566667,0.627178,matched
580,19.333333,917,30.566667,0.647745,matched
581,19.366667,918,30.6,0.668313,matched
582,19.4,918,30.6,0.68888,matched
583,19.433333,919,30.633333,0.68928,matched
584,19.466667,919,30.633333,0.689679,matched
585,19.5,920,30.666667,0.690079,matched
586,19.533333,920,30.666667,0.690478,matched
587,19.566667,921,30.7,0.690878,matched
588,19.6,921,30.7,0.691277,matched
589,19.633333,922,30.733333,0.691677,matched
590,19.666667,922,30.733333,0.692076,matched
591,19.7,922,30.733333,0.692476,matched
592,19.733333,923,30.766667,0.692875,matched
593,19.766667,923,30.766667,0.693275,matched
594,19.8,924,30.8,0.693673,matched
595,19.833333,926,30.866667,0.670204,matched
596,19.866667,928,30.933333,0.646735,matched
597,19.9,930,31.0,0.623266,matched
598,19.933333,932,31.066667,0.599797,matched
599,19.966667,934,31.133333,0.576328,matched
600,20.0,936,31.2,0.552859,matched
601,20.033333,938,31.266667,0.555773,matched
602,20.066667,940,31.333333,0.558688,matched
603,20.1,942,31.4,0.561602,matched
604,20.133333,944,31.466667,0.564517,matched
605,20.166667,946,31.533333,0.567431,matched
606,20.2,948,31.6,0.570346,matched
607,20.233333,950,31.666667,0.562627,matched
608,20.266667,952,31.733333,0.554908,matched
609,20.3,954,31.8,0.54719,matched
610,20.333333,956,31.866667,0.539471,matched
611,20.366667,958,31.933333,0.531752,matched
612,20.4,960,32.0,0.524033,matched
613,20.433333,962,32.066667,0.534424,matched
614,20.466667,964,32.133333,0.544815,matched
615,20.5,966,32.2,0.555206,matched
616,20.533333,968,32.266667,0.565597,matched
617,20.566667,970,32.333333,0.575988,matched
618,20.6,972,32.4,0.586379,matched
619,20.633333,973,32.433333,0.595847,matched
620,20.666667,973,32.433333,0.605316,matched
621,20.7,974,32.466667,0.614784,matched
622,20.733333,974,32.466667,0.624253,matched
623,20.766667,975,32.5,0.633721,matched
624,20.8,975,32.5,0.643189,matched
625,20.833333,975,32.5,0.652658,matched
626,20.866667,976,32.533333,0.662126,matched
627,20.9,976,32.533333,0.671595,matched
628,20.933333,977,32.566667,0.681063,matched
629,20.966667,977,32.566667,0.690532,matched
630,21.0,978,32.6,0.7,matched
631,21.033333,980,32.666667,0.659254,matched
632,21.066667,982,32.733333,0.618509,matched
633,21.1,984,32.8,0.577763,matched
634,21.133333,986,32.866667,0.537018,matched
635,21.166667,988,32.933333,0.496272,matched
636,21.2,990,33.0,0.455527,matched
637,21.233333,992,33.066667,0.38302,matched
638,21.266667,994,33.133333,0.310513,review
639,21.3,996,33.2,0.238006,review
640,21.333333,998,33.266667,0.165499,review
641,21.366667,1000,33.333333,0.092991,review
642,21.4,1002,33.4,0.020485,review
643,21.433333,1004,33.466667,0.035339,review
644,21.466667,1006,33.533333,0.050192,review
645,21.5,1008,33.6,0.065046,review
646,21.533333,1010,33.666667,0.0799,review
647,21.566667,1012,33.733333,0.094753,review
648,21.6,1014,33.8,0.109607,review
649,21.633333,1016,33.866667,0.109676,review
650,21.666667,1018,33.933333,0.109745,review
651,21.7,1020,34.0,0.109814,review
652,21.733333,1022,34.066667,0.109883,review
653,21.766667,1024,34.133333,0.109952,review
654,21.8,1026,34.2,0.110021,review
655,21.833333,1028,34.266667,0.105241,review
656,21.866667,1030,34.333333,0.10046,review
657,21.9,1032,34.4,0.09568,review
658,21.933333,1034,34.466667,0.0909,review
659,21.966667,1036,34.533333,0.086119,review
660,22.0,1038,34.6,0.081339,review
661,22.033333,1040,34.666667,0.067783,review
662,22.066667,1042,34.733333,0.054226,review
663,22.1,1044,34.8,0.04067,review
664,22.133333,1046,34.866667,0.027113,review
665,22.166667,1048,34.933333,0.013557,review
666,22.2,1050,35.0,0.0,review
667,22.233333,1052,35.066667,0.003918,review
668,22.266667,1054,35.133333,0.007836,review
669,22.3,1056,35.2,0.011754,review
670,22.333333,1058,35.266667,0.015672,review
671,22.366667,1060,35.333333,0.01959,review
672,22.4,1062,35.4,0.023508,review
