night_frame,night_time_seconds,day_frame,day_time_seconds,confidence,status
278,9.266667,394,13.133333,0.544317,matched
279,9.3,396,13.2,0.525942,matched
280,9.333333,398,13.266667,0.507567,matched
281,9.366667,400,13.333333,0.489192,matched
282,9.4,402,13.4,0.470817,matched
283,9.433333,404,13.466667,0.475465,matched
284,9.466667,406,13.533333,0.480113,matched
285,9.5,408,13.6,0.484762,matched
286,9.533333,410,13.666667,0.48941,matched
287,9.566667,412,13.733333,0.494058,matched
288,9.6,414,13.8,0.498706,matched
289,9.633333,416,13.866667,0.511681,matched
290,9.666667,418,13.933333,0.524656,matched
291,9.7,420,14.0,0.537631,matched
292,9.733333,422,14.066667,0.550607,matched
293,9.766667,424,14.133333,0.563582,matched
294,9.8,426,14.2,0.576557,matched
295,9.833333,428,14.266667,0.559925,matched
296,9.866667,430,14.333333,0.543293,matched
297,9.9,432,14.4,0.526661,matched
298,9.933333,434,14.466667,0.510028,matched
299,9.966667,436,14.533333,0.493396,matched
300,10.0,438,14.6,0.476764,matched
301,10.033333,440,14.666667,0.475276,matched
302,10.066667,442,14.733333,0.473788,matched
303,10.1,444,14.8,0.4723,matched
304,10.133333,446,14.866667,0.470813,matched
305,10.166667,448,14.933333,0.469325,matched
306,10.2,450,15.0,0.467837,matched
307,10.233333,451,15.033333,0.465643,matched
308,10.266667,451,15.033333,0.463448,matched
309,10.3,451,15.033333,0.461254,matched
310,10.333333,452,15.066667,0.45906,matched
311,10.366667,452,15.066667,0.456865,matched
312,10.4,453,15.1,0.454671,matched
313,10.433333,453,15.1,0.452477,matched
314,10.466667,454,15.133333,0.450282,matched
315,10.5,454,15.133333,0.448088,matched
316,10.533333,455,15.166667,0.445894,matched
317,10.566667,455,15.166667,0.443699,matched
318,10.6,456,15.2,0.441505,matched
319,10.633333,458,15.266667,0.483151,matched
320,10.666667,460,15.333333,0.524797,matched
321,10.7,462,15.4,0.566443,matched
322,10.733333,464,15.466667,0.608089,matched
